,index,point,frame,ballx,bally,playerAx,playerAy,playerBx,playerBy,hitplayer,bouncehit,foreback,direction
1488,1488,225,197154.0,2.23,3.14,,,,,Nishioka,Bounce,,Cross
1489,1489,225,197167.0,1.61,-4.04,3.07,-4.04,4.73,19.72,Nishioka,Hit,Fore,Cross
1490,1490,225,197257.0,3.47,13.12,,,,,Nishioka,Bounce,,Cross
1491,1491,225,197294.0,4.04,-4.73,7.24,-4.73,4.11,15.44,Nishioka,Hit,Fore,Cross
1492,1492,225,197299.0,3.41,7.54,,,,,Nishioka,Bounce,,Cross
1493,1493,226,198224.0,6.79,6.33,,,,,Nishioka,Bounce,,Cross
1494,1494,226,198234.0,7.81,-1.12,8.24,-1.12,4.34,23.14,Nishioka,Hit,Fore,Cross
1495,1495,226,198260.0,4.91,17.53,,,,,Nishioka,Bounce,,Cross
1496,1496,226,198276.0,4.2,23.32,5.9,-2.61,5.08,23.32,Nishioka,Hit,Back,Cross
1497,1497,226,198299.0,7.81,5.37,,,,,Nishioka,Bounce,,Cross
1498,1498,226,198315.0,9.43,-1.35,8.3,-1.35,5.06,24.55,Nishioka,Hit,Back,Cross
1499,1499,226,198347.0,3.37,19.33,,,,,Nishioka,Bounce,,Cross
1500,1500,226,198359.0,1.62,24.42,6.59,-2.79,2.9,24.42,Nishioka,Hit,Back,Cross
1501,1501,227,199120.0,4.77,6.48,,,,,Nishioka,Bounce,,Cross
1502,1502,227,199131.0,3.47,-3.56,2.39,-3.56,6.25,23.14,Nishioka,Hit,Back,Cross
1503,1503,227,199186.0,7.75,21.5,,,,,Nishioka,Bounce,,Cross
1504,1504,227,199206.0,8.22,23.88,4.78,-4.3,7.01,23.88,Nishioka,Hit,Fore,Cross
1505,1505,227,199227.0,2.98,1.9,,,,,Nishioka,Bounce,,Cross
1506,1506,227,199238.0,1.45,-3.88,2.49,-3.88,6.28,23.94,Nishioka,Hit,Fore,Cross
1507,1507,229,200252.0,5.76,7.33,,,,,Nishioka,Bounce,,Cross
1508,1508,229,200270.0,6.71,-4.13,7.73,-4.13,4.52,23.58,Nishioka,Hit,Fore,Cross
1509,1509,229,200306.0,5.18,19.86,,,,,Nishioka,Bounce,,Cross
1510,1510,229,200320.0,4.87,23.68,5.59,-4.13,3.95,23.68,Nishioka,Hit,Fore,Cross
1511,1511,229,200338.0,7.3,4.29,,,,,Nishioka,Bounce,,Cross
1512,1512,229,200350.0,8.87,-3.01,7.54,-3.01,3.96,22.95,Nishioka,Hit,Back,Cross
1513,1513,229,200385.0,6.29,22.21,,,,,Nishioka,Bounce,,Cross
1514,1514,229,200395.0,6.12,25.86,5.87,-3.97,5.08,25.86,Nishioka,Hit,Fore,Cross
1515,1515,230,202015.0,2.62,6.12,,,,,Nakashima,Bounce,,Cross
1516,1516,230,202025.0,1.27,-1.31,2.75,-1.31,5.82,23.12,Nakashima,Hit,Fore,Cross
1517,1517,230,202075.0,9.23,22.65,,,,,Nakashima,Bounce,,Cross
1518,1518,230,202086.0,10.33,25.9,4.42,-2.36,9.03,25.9,Nakashima,Hit,Fore,Cross
1519,1519,230,202116.0,1.87,1.62,,,,,Nakashima,Bounce,,Cross
1520,1520,230,202122.0,0.75,-1.18,2.04,-1.18,7.54,25.5,Nakashima,Hit,Fore,Cross
1521,1521,230,202152.0,6.92,20.95,,,,,Nakashima,Bounce,,Cross
1522,1522,230,202164.0,8.5,25.17,3.6,-2.57,7.38,25.17,Nakashima,Hit,Fore,Cross
1523,1523,230,202192.0,8.59,1.09,,,,,Nakashima,Bounce,,Cross
1524,1524,230,202203.0,9.45,-3.81,8.19,-3.81,5.76,23.99,Nakashima,Hit,Back,Cross
1525,1525,230,202235.0,1.65,18.59,,,,,Nakashima,Bounce,,Cross
1526,1526,230,202251.0,-0.58,23.66,7.83,-3.53,0.88,23.66,Nakashima,Hit,Back,Cross
1527,1527,232,203060.0,7.36,6.91,,,,,Nakashima,Bounce,,Cross
1528,1528,232,203072.0,9.66,-0.44,8.46,-0.44,3.75,23.25,Nakashima,Hit,Back,Cross
1529,1529,232,203098.0,2.28,20.61,,,,,Nakashima,Bounce,,Cross
1530,1530,232,203108.0,0.45,24.34,6.94,-1.24,1.65,24.34,Nakashima,Hit,Back,Cross
1531,1531,232,203139.0,4.35,3.25,,,,,Nakashima,Bounce,,Cross
1532,1532,232,203152.0,5.18,-1.36,6.19,-1.36,-18.87,-36.44,Nakashima,Hit,Fore,Cross
1533,1533,232,203176.0,8.93,20.08,,,,,Nakashima,Bounce,,Cross
1534,1534,232,203190.0,10.67,26.98,5.42,-1.9,8.88,26.98,Nakashima,Hit,Fore,Cross
1535,1535,232,203220.0,5.09,3.55,,,,,Nakashima,Bounce,,Cross
1536,1536,232,203231.0,4.14,-0.74,5.22,-0.74,8.71,26.54,Nakashima,Hit,Fore,Cross
1537,1537,232,203255.0,4.4,20.32,,,,,Nakashima,Bounce,,Cross
1538,1538,232,203269.0,4.3,26.7,5.9,-1.67,5.42,26.7,Nakashima,Hit,Back,Cross
1539,1539,232,203297.0,8.45,5.13,,,,,Nakashima,Bounce,,Cross
1540,1540,232,203315.0,10.63,-1.38,9.3,-1.38,4.58,25.84,Nakashima,Hit,Back,Cross
1541,1541,233,203910.0,5.4,5.87,,,,,Nakashima,Bounce,,Cross
1542,1542,234,204405.0,6.35,6.7,,,,,Nakashima,Bounce,,Cross
1543,1543,234,204414.0,7.63,-0.74,8.91,-0.74,3.97,23.12,Nakashima,Hit,Fore,Cross
1544,1544,235,204886.0,5.21,7.21,,,,,Nakashima,Bounce,,Cross
1545,1545,235,204900.0,5.22,-1.58,3.87,-1.58,5.98,23.16,Nakashima,Hit,Back,Cross
1546,1546,236,205972.0,9.03,17.03,,,,,Nishioka,Bounce,,Cross
1547,1547,236,205982.0,12.66,24.8,4.43,-0.24,10.68,24.8,Nishioka,Hit,Fore,Cross
1548,1548,236,206011.0,3.95,3.23,,,,,Nishioka,Bounce,,Cross
1549,1549,236,206023.0,2.07,-1.42,3.59,-1.42,-17.64,-36.92,Nishioka,Hit,Fore,Cross
1550,1550,236,206052.0,8.61,23.6,,,,,Nishioka,Bounce,,Cross
1551,1551,236,206054.0,9.04,25.06,3.84,-1.14,7.9,25.06,Nishioka,Hit,Fore,Cross
1552,1552,236,206085.0,7.75,4.31,,,,,Nishioka,Bounce,,Cross
1553,1553,236,206099.0,7.65,-0.35,6.36,-0.35,5.36,25.65,Nishioka,Hit,Back,Cross
1554,1554,237,206661.0,1.95,17.75,,,,,Nishioka,Bounce,,Cross
1555,1555,237,206671.0,-1.04,27.28,7.03,-0.59,0.96,27.28,Nishioka,Hit,Back,Cross
1556,1556,237,206700.0,4.4,7.57,,,,,Nishioka,Bounce,,Cross
1557,1557,237,206719.0,6.27,1.1,7.31,1.1,2.77,26.56,Nishioka,Hit,Fore,Cross
1558,1558,238,207478.0,9.34,17.83,,,,,Nishioka,Bounce,,Cross
1559,1559,238,207489.0,12.84,25.63,4.53,0.1,11.04,25.63,Nishioka,Hit,Fore,Cross
1560,1560,238,207523.0,6.56,1.01,,,,,Nishioka,Bounce,,Cross
1561,1561,238,207534.0,6.3,-2.31,5.29,-2.31,8.07,25.11,Nishioka,Hit,Back,Cross
1562,1562,238,207558.0,2.64,17.36,,,,,Nishioka,Bounce,,Cross
1563,1563,238,207574.0,1.32,25.32,5.72,-2.3,2.64,25.32,Nishioka,Hit,Back,Cross
1564,1564,238,207612.0,7.14,5.06,,,,,Nishioka,Bounce,,Cross
1565,1565,238,207628.0,9.13,0.1,7.83,0.1,4.52,26.53,Nishioka,Hit,Back,Cross
1566,1566,238,207654.0,2.63,22.98,,,,,Nishioka,Bounce,,Cross
1567,1567,238,207662.0,1.2,26.5,7.6,0.41,3.34,26.5,Nishioka,Hit,Back,Cross
1568,1568,238,207713.0,4.0,9.93,,,,,Nishioka,Bounce,,Cross
1569,1569,238,207733.0,3.73,7.16,5.0,7.16,6.08,24.18,Nishioka,Hit,Fore,Cross
1570,1570,238,207758.0,9.03,16.51,,,,,Nishioka,Bounce,,Cross
1571,1571,238,207772.0,10.65,18.79,5.04,9.93,9.5,18.79,Nishioka,Hit,Fore,Cross
1572,1572,238,207799.0,8.55,4.34,,,,,Nishioka,Bounce,,Cross
1573,1573,239,208558.0,5.08,17.51,,,,,Nishioka,Bounce,,Cross
1574,1574,239,208570.0,4.39,27.19,6.69,0.0,3.17,27.19,Nishioka,Hit,Fore,Cross
1575,1575,239,208605.0,6.52,5.44,,,,,Nishioka,Bounce,,Cross
1576,1576,239,208624.0,7.37,1.31,8.35,1.31,5.42,27.41,Nishioka,Hit,Fore,Cross
1577,1577,239,208646.0,8.21,21.78,,,,,Nishioka,Bounce,,Cross
1578,1578,239,208658.0,9.22,27.41,7.2,-0.57,7.95,27.41,Nishioka,Hit,Fore,Cross
1579,1579,239,208689.0,1.86,3.79,,,,,Nishioka,Bounce,,Cross
1580,1580,239,208705.0,-0.1,-0.45,1.72,-0.45,7.13,25.83,Nishioka,Hit,Fore,Cross
1581,1581,239,208739.0,8.83,19.78,,,,,Nishioka,Bounce,,Cross
1582,1582,239,208750.0,10.89,23.57,3.25,-0.48,9.62,23.57,Nishioka,Hit,Fore,Cross
1583,1583,239,208775.0,4.63,5.71,,,,,Nishioka,Bounce,,Cross
1584,1584,239,208794.0,2.57,-0.57,3.57,-0.57,7.99,24.7,Nishioka,Hit,Fore,Cross
1585,1585,239,208821.0,8.94,22.13,,,,,Nishioka,Bounce,,Cross
1586,1586,239,208831.0,11.14,26.42,5.12,-1.15,9.39,26.42,Nishioka,Hit,Fore,Cross
1587,1587,239,208862.0,4.22,2.72,,,,,Nishioka,Bounce,,Cross
1588,1588,239,208878.0,3.49,-1.63,4.52,-1.63,7.79,26.7,Nishioka,Hit,Fore,Cross
1589,1589,239,208909.0,7.14,23.47,,,,,Nishioka,Bounce,,Cross
1590,1590,239,208915.0,7.93,26.89,5.36,-2.28,6.98,26.89,Nishioka,Hit,Fore,Cross
1591,1591,239,208946.0,5.78,3.67,,,,,Nishioka,Bounce,,Cross
1592,1592,239,208953.0,5.84,-1.25,4.95,-1.25,5.53,26.1,Nishioka,Hit,Back,Cross
1593,1593,239,208982.0,2.09,19.89,,,,,Nishioka,Bounce,,Cross
1594,1594,239,208997.0,0.48,25.9,5.97,-1.62,2.3,25.9,Nishioka,Hit,Back,Cross
1595,1595,239,209029.0,4.47,2.16,,,,,Nishioka,Bounce,,Cross
1596,1596,239,209041.0,5.32,-1.86,6.11,-1.86,3.91,25.7,Nishioka,Hit,Fore,Cross
1597,1597,239,209063.0,8.2,21.44,,,,,Nishioka,Bounce,,Cross
1598,1598,239,209072.0,9.19,27.12,5.99,-1.86,7.88,27.12,Nishioka,Hit,Fore,Cross
1599,1599,239,209110.0,7.62,1.26,,,,,Nishioka,Bounce,,Cross
1600,1600,239,209133.0,8.23,-1.76,6.84,-1.76,6.99,25.95,Nishioka,Hit,Back,Cross
1601,1601,239,209159.0,3.01,18.44,,,,,Nishioka,Bounce,,Cross
1602,1602,239,209174.0,1.42,25.4,6.99,-1.77,2.84,25.4,Nishioka,Hit,Back,Cross
1603,1603,239,209202.0,8.12,6.23,,,,,Nishioka,Bounce,,Cross
1604,1604,239,209221.0,11.32,-0.8,10.04,-0.8,3.76,25.55,Nishioka,Hit,Back,Cross
1605,1605,239,209244.0,2.85,17.73,,,,,Nishioka,Bounce,,Cross
1606,1606,239,209262.0,-0.41,24.99,8.54,-1.11,0.94,24.99,Nishioka,Hit,Back,Cross
1607,1607,239,209296.0,3.26,1.47,,,,,Nishioka,Bounce,,Cross
1608,1608,239,209309.0,3.97,-2.68,4.96,-2.68,4.47,25.18,Nishioka,Hit,Fore,Cross
1609,1609,241,213125.0,5.77,16.87,,,,,Nakashima,Bounce,,Cross
1610,1610,241,213136.0,5.65,22.55,5.62,-0.85,6.84,22.55,Nakashima,Hit,Back,Cross
1611,1611,243,213878.0,4.37,17.04,,,,,Nakashima,Bounce,,Cross
1612,1612,243,213888.0,2.83,22.24,7.05,-0.18,2.09,22.24,Nakashima,Hit,Fore,Cross
1613,1613,243,213905.0,3.58,6.76,,,,,Nakashima,Bounce,,Cross
1614,1614,243,213921.0,3.95,-1.91,4.9,-1.91,3.39,22.94,Nakashima,Hit,Fore,Cross
1615,1615,243,213946.0,5.03,19.4,,,,,Nakashima,Bounce,,Cross
1616,1616,243,213959.0,5.24,24.83,5.13,-1.79,6.12,24.83,Nakashima,Hit,Back,Cross
1617,1617,245,214800.0,8.58,17.66,,,,,Nakashima,Bounce,,Cross
1618,1618,245,214810.0,10.0,22.31,5.33,-1.12,8.45,22.31,Nakashima,Hit,Fore,Cross
1619,1619,245,214830.0,6.05,5.99,,,,,Nakashima,Bounce,,Cross
1620,1620,245,214847.0,4.97,-1.37,5.68,-1.37,6.53,23.61,Nakashima,Hit,Fore,Cross
1621,1621,245,214893.0,3.21,22.47,,,,,Nakashima,Bounce,,Cross
1622,1622,245,214907.0,2.04,26.63,5.96,-2.92,3.1,26.63,Nakashima,Hit,Back,Cross
1623,1623,245,214933.0,8.16,5.11,,,,,Nakashima,Bounce,,Cross
1624,1624,245,214949.0,10.59,-1.54,9.02,-1.54,4.09,26.44,Nakashima,Hit,Back,Cross
1625,1625,245,214973.0,9.46,22.43,,,,,Nakashima,Bounce,,Cross
1626,1626,246,215475.0,1.82,16.74,,,,,Nakashima,Bounce,,Cross
1627,1627,246,215485.0,-2.17,23.43,7.26,-0.08,0.41,23.43,Nakashima,Hit,Back,Cross
1628,1628,248,217148.0,2.64,6.99,,,,,Nishioka,Bounce,,Cross
1629,1629,248,217160.0,-0.16,-1.13,1.84,-1.13,6.81,23.7,Nishioka,Hit,Fore,Cross
1630,1630,248,217182.0,4.31,16.74,,,,,Nishioka,Bounce,,Cross
1631,1631,248,217201.0,5.99,23.97,2.84,-0.61,6.83,23.97,Nishioka,Hit,Back,Cross
1632,1632,248,217227.0,6.43,2.36,,,,,Nishioka,Bounce,,Cross
1633,1633,248,217238.0,6.82,-1.36,5.94,-1.36,6.09,24.71,Nishioka,Hit,Back,Cross
1634,1634,248,217266.0,4.3,17.71,,,,,Nishioka,Bounce,,Cross
1635,1635,248,217283.0,3.47,23.95,6.08,-3.5,-1.22,23.95,Nishioka,Hit,Fore,Cross
1636,1636,248,217303.0,5.8,4.74,,,,,Nishioka,Bounce,,Cross
1637,1637,248,217317.0,6.7,-1.64,5.63,-1.64,4.78,23.95,Nishioka,Hit,Back,Cross
1638,1638,248,217347.0,7.92,19.53,,,,,Nishioka,Bounce,,Cross
1639,1639,248,217362.0,8.79,25.61,4.9,-2.87,7.35,25.61,Nishioka,Hit,Fore,Cross
1640,1640,248,217386.0,4.01,4.17,,,,,Nishioka,Bounce,,Cross
1641,1641,248,217403.0,2.98,-1.23,3.99,-1.23,7.08,25.8,Nishioka,Hit,Fore,Cross
1642,1642,248,217430.0,6.98,21.68,,,,,Nishioka,Bounce,,Cross
1643,1643,248,217439.0,7.92,25.4,5.03,-1.48,6.77,25.4,Nishioka,Hit,Fore,Cross
1644,1644,248,217468.0,2.22,3.7,,,,,Nishioka,Bounce,,Cross
1645,1645,248,217483.0,0.44,-1.99,2.01,-1.99,6.27,25.63,Nishioka,Hit,Fore,Cross
1646,1646,248,217511.0,7.93,20.23,,,,,Nishioka,Bounce,,Cross
1647,1647,248,217524.0,10.11,25.24,3.03,-1.89,8.71,25.24,Nishioka,Hit,Fore,Cross
1648,1648,248,217551.0,2.78,2.89,,,,,Nishioka,Bounce,,Cross
1649,1649,248,217563.0,0.64,-2.43,2.13,-2.43,7.24,25.79,Nishioka,Hit,Fore,Cross
1650,1650,248,217591.0,7.19,22.52,,,,,Nishioka,Bounce,,Cross
1651,1651,248,217598.0,8.23,25.74,2.99,-2.41,7.14,25.74,Nishioka,Hit,Fore,Cross
1652,1652,248,217636.0,7.67,0.58,,,,,Nishioka,Bounce,,Cross
1653,1653,248,217648.0,7.97,-4.17,6.77,-4.17,5.4,25.72,Nishioka,Hit,Back,Cross
1654,1654,248,217673.0,3.14,17.8,,,,,Nishioka,Bounce,,Cross
1655,1655,248,217690.0,0.8,25.6,-9.04,-3.5,2.25,25.6,Nishioka,Hit,Back,Cross
1656,1656,248,217719.0,7.79,1.96,,,,,Nishioka,Bounce,,Cross
1657,1657,248,217730.0,9.38,-2.81,7.76,-2.81,3.52,25.46,Nishioka,Hit,Back,Cross
1658,1658,248,217757.0,9.12,21.15,,,,,Nishioka,Bounce,,Cross
1659,1659,248,217770.0,9.79,26.23,-9.33,-3.52,8.05,26.23,Nishioka,Hit,Fore,Cross
1660,1660,248,217797.0,2.02,4.23,,,,,Nishioka,Bounce,,Cross
1661,1661,248,217811.0,-0.21,-1.23,1.41,-1.23,8.76,26.85,Nishioka,Hit,Fore,Cross
1662,1662,248,217837.0,1.59,23.8,,,,,Nishioka,Bounce,,Cross
1663,1663,249,218678.0,8.29,6.36,,,,,Nishioka,Bounce,,Cross
1664,1664,249,218690.0,11.06,-2.6,9.3,-2.6,4.21,23.14,Nishioka,Hit,Back,Cross
1665,1665,251,219464.0,2.42,6.5,,,,,Nishioka,Bounce,,Cross
1666,1666,251,219474.0,0.12,-0.24,1.24,-0.24,6.59,23.36,Nishioka,Hit,Fore,Cross
1667,1667,252,220156.0,9.38,7.05,,,,,Nishioka,Bounce,,Cross
1668,1668,253,220614.0,2.43,6.43,,,,,Nishioka,Bounce,,Cross
1669,1669,253,220624.0,-0.66,-1.23,0.92,-1.23,6.43,23.42,Nishioka,Hit,Fore,Cross
1670,1670,253,220650.0,5.23,20.86,,,,,Nishioka,Bounce,,Cross
1671,1671,253,220658.0,6.07,24.59,2.3,-1.24,6.77,24.59,Nishioka,Hit,Back,Cross
1672,1672,253,220686.0,8.06,1.57,,,,,Nishioka,Bounce,,Cross
1673,1673,253,220698.0,8.79,-2.1,7.63,-2.1,5.76,24.86,Nishioka,Hit,Back,Cross
1674,1674,253,220728.0,8.83,22.85,,,,,Nishioka,Bounce,,Cross
1675,1675,253,220732.0,9.14,24.57,6.54,-1.59,7.19,24.57,Nishioka,Hit,Fore,Cross
1676,1676,253,220789.0,3.63,2.06,,,,,Nishioka,Bounce,,Cross
1677,1677,253,220812.0,2.56,1.14,1.6,1.14,6.06,25.9,Nishioka,Hit,Back,Cross
1678,1678,253,220832.0,8.78,22.01,,,,,Nishioka,Bounce,,Cross
1679,1679,253,220840.0,10.45,25.79,3.67,1.71,8.87,25.79,Nishioka,Hit,Fore,Cross
1680,1680,253,220877.0,2.66,5.95,,,,,Nishioka,Bounce,,Cross
1681,1681,253,220890.0,1.27,3.4,2.45,3.4,6.57,23.48,Nishioka,Hit,Fore,Cross
1682,1682,253,220923.0,2.92,21.53,,,,,Nishioka,Bounce,,Cross
1683,1683,253,220931.0,2.88,24.54,3.69,4.04,3.8,24.54,Nishioka,Hit,Back,Cross
1684,1684,253,220949.0,,,,,,,Nishioka,NoBounce,,
1685,1685,253,220954.0,8.13,5.66,6.38,5.66,4.08,24.82,Nishioka,Hit,Back,Cross
1686,1686,255,224605.0,3.2,6.43,,,,,Nakashima,Bounce,,Cross
1687,1687,255,224617.0,2.21,-0.07,3.81,-0.07,5.78,23.82,Nakashima,Hit,Fore,Cross
1688,1688,255,224637.0,5.88,17.89,,,,,Nakashima,Bounce,,Cross
1689,1689,255,224650.0,7.28,25.21,5.16,-0.86,6.17,25.21,Nakashima,Hit,Fore,Cross
1690,1690,255,224678.0,4.66,1.51,,,,,Nakashima,Bounce,,Cross
1691,1691,255,224691.0,4.17,-2.81,5.31,-2.81,5.88,25.89,Nakashima,Hit,Fore,Cross
1692,1692,255,224718.0,7.21,21.16,,,,,Nakashima,Bounce,,Cross
1693,1693,255,224728.0,8.3,25.82,4.91,-2.69,7.15,25.82,Nakashima,Hit,Fore,Cross
1694,1694,255,224757.0,6.26,2.42,,,,,Nakashima,Bounce,,Cross
1695,1695,255,224770.0,6.09,-2.12,5.3,-2.12,5.6,25.35,Nakashima,Hit,Back,Cross
1696,1696,255,224801.0,4.04,23.56,,,,,Nakashima,Bounce,,Cross
1697,1697,255,224811.0,3.62,27.41,5.6,-2.38,4.81,27.41,Nakashima,Hit,Back,Cross
1698,1698,255,224842.0,3.57,2.13,,,,,Nakashima,Bounce,,Cross
1699,1699,255,224854.0,3.59,-2.52,4.76,-2.52,5.57,27.12,Nakashima,Hit,Fore,Cross
1700,1700,255,224879.0,7.0,19.58,,,,,Nakashima,Bounce,,Cross
1701,1701,255,224892.0,8.19,26.9,4.94,-1.37,7.21,26.9,Nakashima,Hit,Fore,Cross
1702,1702,255,224922.0,4.07,2.72,,,,,Nakashima,Bounce,,Cross
1703,1703,255,224938.0,3.32,-2.42,4.43,-2.42,6.13,26.38,Nakashima,Hit,Fore,Cross
1704,1704,255,224961.0,5.98,21.4,,,,,Nakashima,Bounce,,Cross
1705,1705,255,224973.0,6.93,27.08,5.75,-2.31,7.92,27.08,Nakashima,Hit,Back,Cross
1706,1706,255,225009.0,5.12,7.42,,,,,Nakashima,Bounce,,Cross
1707,1707,255,225033.0,5.63,1.45,6.3,1.45,6.05,27.37,Nakashima,Hit,Fore,Cross
1708,1708,255,225052.0,8.74,19.91,,,,,Nakashima,Bounce,,Cross
1709,1709,255,225067.0,11.27,27.48,7.33,4.1,9.7,27.48,Nakashima,Hit,Fore,Cross
1710,1710,255,225085.0,,,,,,,Nakashima,NoBounce,,
1711,1711,255,225096.0,5.37,6.06,6.2,6.06,-0.12,26.57,Nakashima,Hit,Fore,Cross
1712,1712,255,225128.0,3.57,20.35,,,,,Nakashima,Bounce,,Cross
1713,1713,255,225145.0,2.88,23.03,5.44,6.9,4.27,23.03,Nakashima,Hit,Back,Cross
1714,1714,255,225170.0,8.21,6.07,,,,,Nakashima,Bounce,,Cross
1715,1715,256,225750.0,9.38,5.91,,,,,Nakashima,Bounce,,Cross
1716,1716,256,225759.0,13.06,0.01,11.17,0.01,3.75,23.35,Nakashima,Hit,Back,Cross
1717,1717,256,225791.0,3.7,23.67,,,,,Nakashima,Bounce,,Cross
1718,1718,256,225793.0,3.38,24.28,11.21,0.01,2.88,24.28,Nakashima,Hit,Fore,Cross
1719,1719,258,226556.0,4.6,5.94,,,,,Nakashima,Bounce,,Cross
1720,1720,258,226568.0,4.87,0.08,3.67,0.08,5.62,23.9,Nakashima,Hit,Back,Cross
1721,1721,258,226591.0,7.85,22.24,,,,,Nakashima,Bounce,,Cross
1722,1722,258,226596.0,8.29,25.49,5.5,-0.5,7.45,25.49,Nakashima,Hit,Fore,Cross
1723,1723,258,226632.0,4.1,4.66,,,,,Nakashima,Bounce,,Cross
1724,1724,258,226645.0,3.09,0.71,4.33,0.71,6.29,26.93,Nakashima,Hit,Fore,Cross
1725,1725,258,226681.0,8.1,14.62,,,,,Nakashima,Bounce,,Cross
1726,1726,258,226706.0,9.95,19.16,4.62,0.68,9.01,19.16,Nakashima,Hit,Fore,Cross
1727,1727,258,226736.0,8.6,7.59,,,,,Nakashima,Bounce,,Cross
1728,1728,259,227514.0,8.29,7.09,,,,,Nakashima,Bounce,,Cross
1729,1729,259,227524.0,12.1,-0.28,10.55,-0.28,3.81,22.97,Nakashima,Hit,Back,Cross
1730,1730,259,227543.0,4.37,17.33,,,,,Nakashima,Bounce,,Cross
1731,1731,259,227556.0,1.63,23.55,9.65,-0.27,2.94,23.55,Nakashima,Hit,Back,Cross
1732,1732,259,227586.0,3.65,0.16,,,,,Nakashima,Bounce,,Cross
1733,1733,259,227596.0,3.63,-3.69,5.01,-3.69,5.03,23.92,Nakashima,Hit,Fore,Cross
1734,1734,259,227618.0,4.03,19.58,,,,,Nakashima,Bounce,,Cross
1735,1735,259,227630.0,3.81,24.54,4.84,-4.26,5.09,24.54,Nakashima,Hit,Back,Cross
1736,1736,261,228449.0,3.17,6.74,,,,,Nakashima,Bounce,,Cross
1737,1737,261,228467.0,2.8,0.09,3.89,0.09,5.28,24.44,Nakashima,Hit,Fore,Cross
1738,1738,261,228512.0,6.03,22.06,,,,,Nakashima,Bounce,,Cross
1739,1739,261,228522.0,6.73,25.78,5.29,-0.37,5.76,25.78,Nakashima,Hit,Fore,Cross
1740,1740,261,228546.0,4.29,3.57,,,,,Nakashima,Bounce,,Cross
1741,1741,261,228555.0,4.29,-0.87,4.95,-0.87,5.84,25.93,Nakashima,Hit,Fore,Cross
1742,1742,261,228579.0,8.04,20.56,,,,,Nakashima,Bounce,,Cross
1743,1743,261,228586.0,9.33,25.35,5.38,-2.1,8.32,25.35,Nakashima,Hit,Fore,Cross
1744,1744,261,228612.0,2.96,2.34,,,,,Nakashima,Bounce,,Cross
1745,1745,261,228623.0,1.6,-2.29,2.76,-2.29,7.38,24.73,Nakashima,Hit,Fore,Cross
1746,1746,261,228645.0,7.38,18.96,,,,,Nakashima,Bounce,,Cross
1747,1747,261,228672.0,9.27,24.24,4.35,-2.62,8.25,24.24,Nakashima,Hit,Fore,Cross
1748,1748,261,228695.0,2.99,3.39,,,,,Nakashima,Bounce,,Cross
1749,1749,261,228708.0,1.42,-2.0,2.61,-2.0,7.09,24.32,Nakashima,Hit,Fore,Cross
1750,1750,261,228733.0,4.86,19.02,,,,,Nakashima,Bounce,,Cross
1751,1751,261,228743.0,5.95,24.76,4.58,-3.15,6.89,24.76,Nakashima,Hit,Back,Cross
1752,1752,261,228765.0,1.63,1.4,,,,,Nakashima,Bounce,,Cross
1753,1753,262,229307.0,5.5,6.74,,,,,Nakashima,Bounce,,Cross
1754,1754,264,230439.0,8.38,17.06,,,,,Nishioka,Bounce,,Cross
1755,1755,264,230448.0,10.92,23.47,4.63,-0.04,9.57,23.47,Nishioka,Hit,Fore,Cross
1756,1756,264,230476.0,7.59,1.5,,,,,Nishioka,Bounce,,Cross
1757,1757,264,230484.0,7.4,-0.99,6.47,-0.99,7.42,23.6,Nishioka,Hit,Back,Cross
1758,1758,264,230515.0,4.96,19.49,,,,,Nishioka,Bounce,,Cross
1759,1759,264,230528.0,4.49,25.2,6.13,-3.46,5.59,25.2,Nishioka,Hit,Back,Cross
1760,1760,264,230554.0,9.07,3.74,,,,,Nishioka,Bounce,,Cross
1761,1761,264,230567.0,11.44,-2.86,9.14,-2.86,4.38,24.39,Nishioka,Hit,Back,Cross
1762,1762,265,231246.0,1.77,17.82,,,,,Nishioka,Bounce,,Cross
1763,1763,266,231758.0,6.23,17.17,,,,,Nishioka,Bounce,,Cross
1764,1764,266,231768.0,7.54,25.36,4.62,0.34,8.56,25.36,Nishioka,Hit,Back,Cross
1765,1765,266,231816.0,7.29,1.02,,,,,Nishioka,Bounce,,Cross
1766,1766,266,231837.0,8.26,-1.35,8.95,-1.35,4.98,26.65,Nishioka,Hit,Fore,Cross
1767,1767,266,231863.0,1.7,20.61,,,,,Nishioka,Bounce,,Cross
1768,1768,266,231876.0,-0.96,26.84,8.32,-2.5,1.33,26.84,Nishioka,Hit,Back,Cross
1769,1769,266,231900.0,3.17,3.69,,,,,Nishioka,Bounce,,Cross
1770,1770,266,231912.0,3.77,-2.92,5.01,-2.92,1.03,26.19,Nishioka,Hit,Fore,Cross
1771,1771,266,231944.0,6.16,21.66,,,,,Nishioka,Bounce,,Cross
1772,1772,266,231956.0,6.86,26.81,4.67,-3.83,5.85,26.81,Nishioka,Hit,Fore,Cross
1773,1773,266,231981.0,7.55,3.68,,,,,Nishioka,Bounce,,Cross
1774,1774,266,231993.0,8.09,-1.74,6.92,-1.74,5.51,25.48,Nishioka,Hit,Back,Cross
1775,1775,266,232020.0,7.3,21.02,,,,,Nishioka,Bounce,,Cross
1776,1776,266,232031.0,7.37,25.22,6.15,-2.8,6.52,25.22,Nishioka,Hit,Fore,Cross
